# Info: Core count: 6
# Info: Iterations per experiment: 2000
# Info: Experiments per core pair: 300
# Info: Clock: std::chrono::steady_clock
# Info: Clock period: 1ns
# Info: Clock query overhead: 31ns
# Info: Dummy workload duration: 545666ns
# Info: Dummy workload latency equivalent: 136ns
# Info: t  0 setting QoS class to User Interactive
# Info: t  3 setting QoS class to User Interactive
# Info: t  5 setting QoS class to User Interactive
# Info: t  2 setting QoS class to User Interactive
# Info: t  1 setting QoS class to User Interactive
# Info: t  4 setting QoS class to User Interactive
# Info: New core: 4101, index  0
# Info: New core: 1, index  1
# Info: New core: 3, index  2
# Info: New core: 4100, index  3
# Info: New core: 0, index  4
# Info: New core: 2, index  5
   1,  4,        1,     0,     26.83 ns,  26.84,    2.42 GHz, 2.42,    2.42, 2.40
   1,  4,        1,     0,     26.71 ns,  26.71,    2.40 GHz, 2.42,    2.42, 2.40
   1,  4,        1,     0,     26.33 ns,  26.32,    2.40 GHz, 2.40,    2.42, 2.40
   1,  4,        1,     0,     26.91 ns,  26.90,    2.40 GHz, 2.40,    2.40, 2.40
   1,  4,        1,     0,     26.62 ns,  26.62,    2.40 GHz, 2.40,    2.40, 2.40
   1,  4,        1,     0,     27.06 ns,  27.06,    2.42 GHz, 2.40,    2.40, 2.40
   1,  4,        1,     0,     26.88 ns,  26.88,    2.42 GHz, 2.42,    2.40, 2.40
   1,  2,        1,     3,     27.64 ns,  27.64,    2.40 GHz, 2.40,    2.40, 2.40
   1,  2,        1,     3,     28.09 ns,  28.09,    2.42 GHz, 2.40,    2.35, 2.40
   1,  2,        1,     3,     26.94 ns,  26.94,    2.40 GHz, 2.42,    2.40, 2.40
   1,  2,        1,     3,     26.92 ns,  26.91,    2.40 GHz, 2.42,    2.42, 2.38
   1,  2,        1,     3,     27.38 ns,  27.36,    2.40 GHz, 2.40,    2.40, 2.42
   1,  2,        1,     3,     26.85 ns,  26.84,    2.40 GHz, 2.40,    2.40, 2.40
   1,  2,        1,     3,     27.17 ns,  27.17,    2.42 GHz, 2.40,    1.19, 2.40
   1,  2,        1,     3,     27.03 ns,  27.04,    2.40 GHz, 2.40,    2.40, 2.40
   1,  2,        1,     3,     26.21 ns,  26.20,    2.40 GHz, 2.35,    2.40, 2.35
   1,  0,        1,  4101,    123.99 ns, 124.00,    2.40 GHz, 2.40,    3.75, 3.94
   0,  4,     4101,     0,    115.83 ns, 115.79,    3.93 GHz, 3.93,    2.38, 2.40
   0,  4,     4101,     0,    117.93 ns, 117.89,    3.87 GHz, 3.93,    2.40, 2.40
   1,  0,        1,  4101,    114.62 ns, 114.67,    2.35 GHz, 2.40,    2.40, 3.94
   1,  0,        1,  4101,    123.85 ns, 123.85,    2.40 GHz, 2.42,    3.93, 3.94
   1,  0,        1,  4101,    121.98 ns, 121.99,    2.40 GHz, 2.42,    3.87, 3.93
   1,  0,        1,  4101,    122.80 ns, 122.80,    2.40 GHz, 2.42,    3.87, 3.94
   3,  4,     4100,     0,    128.98 ns, 128.98,    3.93 GHz, 4.00,    2.42, 2.38
   0,  5,     4101,     2,    116.90 ns, 116.90,    4.00 GHz, 3.93,    2.38, 2.40
   0,  1,     4101,     1,    128.43 ns, 128.41,    3.93 GHz, 4.00,    2.40, 2.33
   0,  1,     4101,     1,    122.86 ns, 122.84,    3.93 GHz, 3.94,    2.38, 2.40
   3,  2,     4100,     3,    128.55 ns, 128.56,    3.81 GHz, 3.93,    2.40, 2.40
   3,  2,     4100,     3,    127.53 ns, 127.51,    3.94 GHz, 3.93,    2.33, 2.38
   3,  2,     4100,     3,    127.08 ns, 127.08,    3.93 GHz, 3.93,    2.40, 2.40
   3,  1,     4100,     1,    127.60 ns, 127.62,    3.69 GHz, 3.93,    2.40, 2.40
   3,  1,     4100,     1,    134.56 ns, 134.54,    2.40 GHz, 3.87,    2.38, 2.38
   0,  5,     4101,     2,    119.94 ns, 119.92,    3.81 GHz, 3.93,    2.40, 2.40
   3,  4,     4100,     0,    130.72 ns, 130.71,    4.00 GHz, 3.93,    2.40, 2.40
   3,  4,     4100,     0,    139.04 ns, 139.02,    3.94 GHz, 3.93,    2.38, 2.40
   0,  4,     4101,     0,    115.10 ns, 115.08,    3.93 GHz, 3.93,    2.33, 2.40
   5,  3,        2,  4100,    111.15 ns, 111.11,    3.33 GHz, 2.40,    3.93, 3.93
